"Ateneo","Anno accademico","Classe","Nome Corso","ID Indicatore","Descrizione indicatore","Numeratore"
"Università della Calabria","2021","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","95.000"
"Università della Calabria","2021","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","226.000"
"Università della Calabria","2021","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","126.000"
"Università della Calabria","2021","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC00b","Immatricolati puri ** (L; LMCU)","119.000"
"Università della Calabria","2021","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","24.000"
"Università della Calabria","2021","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","92.000"
"Università della Calabria","2021","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","43.000"
"Università della Calabria","2021","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","101.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","81.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC00b","Immatricolati puri ** (L; LMCU)","72.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","11.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","40.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","13.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","46.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","280.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC00b","Immatricolati puri ** (L; LMCU)","256.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","42.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","198.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","110.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","224.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","135.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC00b","Immatricolati puri ** (L; LMCU)","127.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","10.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","104.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","60.000"
"Università della Calabria","2022","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","113.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","63.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC00b","Immatricolati puri ** (L; LMCU)","60.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","18.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","40.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","22.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","47.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","264.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC00b","Immatricolati puri ** (L; LMCU)","234.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","41.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","197.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","108.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","212.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","112.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC00b","Immatricolati puri ** (L; LMCU)","104.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","24.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","91.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","54.000"
"Università della Calabria","2023","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","99.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","76.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC00b","Immatricolati puri ** (L; LMCU)","65.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","11.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","44.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","14.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","53.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","285.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC00b","Immatricolati puri ** (L; LMCU)","257.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","40.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","210.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","99.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","236.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","106.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC00b","Immatricolati puri ** (L; LMCU)","99.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","20.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","88.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","49.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","97.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800006 - Ingegneria Biomedica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","71.000"
"Università della Calabria","2024","L-8 - Ingegneria dell'informazione","0780106200800006 - Ingegneria Biomedica","iC00b","Immatricolati puri ** (L; LMCU)","51.000"
